Entity,Code,Year,Population
Tunisia,TUN,1937,2882556
Tunisia,TUN,1938,2932473
Tunisia,TUN,1939,2983255
Tunisia,TUN,1940,3034916
Tunisia,TUN,1941,3087472
Tunisia,TUN,1942,3140939
Tunisia,TUN,1943,3195331
Tunisia,TUN,1944,3250664
Tunisia,TUN,1945,3306957
Tunisia,TUN,1946,3364223
Tunisia,TUN,1947,3422482
Tunisia,TUN,1948,3481750
Tunisia,TUN,1949,3542043
Tunisia,TUN,1950,3605000
Tunisia,TUN,1951,3696000
Tunisia,TUN,1952,3773000
Tunisia,TUN,1953,3838000
Tunisia,TUN,1954,3894000
Tunisia,TUN,1955,3944000
Tunisia,TUN,1956,3989000
Tunisia,TUN,1957,4033000
Tunisia,TUN,1958,4077000
Tunisia,TUN,1959,4125000
Tunisia,TUN,1960,4178000
Tunisia,TUN,1961,4238000
Tunisia,TUN,1962,4305000
Tunisia,TUN,1963,4380000
Tunisia,TUN,1964,4461000
Tunisia,TUN,1965,4548000
Tunisia,TUN,1966,4641000
Tunisia,TUN,1967,4741000
Tunisia,TUN,1968,4845000
Tunisia,TUN,1969,4953000
Tunisia,TUN,1970,5064000
Tunisia,TUN,1971,5176000
Tunisia,TUN,1972,5291000
Tunisia,TUN,1973,5409000
Tunisia,TUN,1974,5531000
Tunisia,TUN,1975,5657000
Tunisia,TUN,1976,5786000
Tunisia,TUN,1977,5920000
Tunisia,TUN,1978,6060000
Tunisia,TUN,1979,6211000
Tunisia,TUN,1980,6374000
Tunisia,TUN,1981,6551000
Tunisia,TUN,1982,6741000
Tunisia,TUN,1983,6937000
Tunisia,TUN,1984,7135000
Tunisia,TUN,1985,7330000
Tunisia,TUN,1986,7518000
Tunisia,TUN,1987,7701000
Tunisia,TUN,1988,7880000
Tunisia,TUN,1989,8060000
Tunisia,TUN,1990,8243000
Tunisia,TUN,1991,8428000
Tunisia,TUN,1992,8614000
Tunisia,TUN,1993,8796000
Tunisia,TUN,1994,8968000
Tunisia,TUN,1995,9125000
Tunisia,TUN,1996,9267000
Tunisia,TUN,1997,9395000
Tunisia,TUN,1998,9510000
Tunisia,TUN,1999,9614000
Tunisia,TUN,2000,9708000
Tunisia,TUN,2001,9794000
Tunisia,TUN,2002,9871000
Tunisia,TUN,2003,9945000
Tunisia,TUN,2004,10022000
Tunisia,TUN,2005,10107000
Tunisia,TUN,2006,10201000
Tunisia,TUN,2007,10305000
Tunisia,TUN,2008,10414000
Tunisia,TUN,2009,10526000
Tunisia,TUN,2010,10635000
Tunisia,TUN,2011,10742000
Tunisia,TUN,2012,10847000
Tunisia,TUN,2013,10953000
Tunisia,TUN,2014,11063000
Tunisia,TUN,2015,11180000
Tunisia,TUN,2016,11304000
Tunisia,TUN,2017,11433000
Tunisia,TUN,2018,11565000
Tunisia,TUN,2019,11695000
Turkey,TUR,1901,14110626
Turkey,TUR,1902,14190665
Turkey,TUR,1903,14271903
Turkey,TUR,1904,14353606
Turkey,TUR,1905,14435776
Turkey,TUR,1906,14518416
Turkey,TUR,1907,14600463
Turkey,TUR,1908,14684046
Turkey,TUR,1909,14768107
Turkey,TUR,1910,14852648
Turkey,TUR,1911,14937363
Turkey,TUR,1912,15022873
Turkey,TUR,1913,15041582
Turkey,TUR,1914,14993614
Turkey,TUR,1915,14879090
Turkey,TUR,1916,14765440
Turkey,TUR,1917,14652658
Turkey,TUR,1918,14538524
Turkey,TUR,1919,14425828
Turkey,TUR,1920,14314005
Turkey,TUR,1921,14203050
Turkey,TUR,1922,14092954
Turkey,TUR,1923,14050409
Turkey,TUR,1924,14075128
Turkey,TUR,1925,14167162
Turkey,TUR,1926,14261883
Turkey,TUR,1927,14401949
Turkey,TUR,1928,14588032
Turkey,TUR,1929,14815765
Turkey,TUR,1930,15050216
Turkey,TUR,1931,15288362
Turkey,TUR,1932,15533561
Turkey,TUR,1933,15779433
Turkey,TUR,1934,16029335
Turkey,TUR,1935,16289985
Turkey,TUR,1936,16565079
Turkey,TUR,1937,16853272
Turkey,TUR,1938,17217040
Turkey,TUR,1939,17585176
Turkey,TUR,1940,17919388
Turkey,TUR,1941,18149808
Turkey,TUR,1942,18342944
Turkey,TUR,1943,18538096
Turkey,TUR,1944,18735264
Turkey,TUR,1945,19017076
Turkey,TUR,1946,19385882
Turkey,TUR,1947,19844708
Turkey,TUR,1948,20314616
Turkey,TUR,1949,20834740
Turkey,TUR,1950,21408000
Turkey,TUR,1951,21951000
Turkey,TUR,1952,22509000
Turkey,TUR,1953,23082000
Turkey,TUR,1954,23669000
Turkey,TUR,1955,24271000
Turkey,TUR,1956,24886000
Turkey,TUR,1957,25515000
Turkey,TUR,1958,26156000
Turkey,TUR,1959,26809000
Turkey,TUR,1960,27472000
Turkey,TUR,1961,28147000
Turkey,TUR,1962,28833000
Turkey,TUR,1963,29531000
Turkey,TUR,1964,30244000
Turkey,TUR,1965,30973000
Turkey,TUR,1966,31718000
Turkey,TUR,1967,32478000
Turkey,TUR,1968,33256000
Turkey,TUR,1969,34055000
Turkey,TUR,1970,34876000
Turkey,TUR,1971,35721000
Turkey,TUR,1972,36587000
Turkey,TUR,1973,37472000
Turkey,TUR,1974,38370000
Turkey,TUR,1975,39277000
Turkey,TUR,1976,40190000
Turkey,TUR,1977,41108000
Turkey,TUR,1978,42040000
Turkey,TUR,1979,42994000
Turkey,TUR,1980,43976000
Turkey,TUR,1981,44988000
Turkey,TUR,1982,46025000
Turkey,TUR,1983,47073000
Turkey,TUR,1984,48114000
Turkey,TUR,1985,49134000
Turkey,TUR,1986,50129000
Turkey,TUR,1987,51101000
Turkey,TUR,1988,52054000
Turkey,TUR,1989,52992000
Turkey,TUR,1990,53922000
Turkey,TUR,1991,54841000
Turkey,TUR,1992,55749000
Turkey,TUR,1993,56654000
Turkey,TUR,1994,57564000
Turkey,TUR,1995,58486000
Turkey,TUR,1996,59423000
Turkey,TUR,1997,60373000
Turkey,TUR,1998,61330000
Turkey,TUR,1999,62287000
Turkey,TUR,2000,63240000
Turkey,TUR,2001,64192000
Turkey,TUR,2002,65145000
Turkey,TUR,2003,66089000
Turkey,TUR,2004,67011000
Turkey,TUR,2005,67903000
Turkey,TUR,2006,68757000
Turkey,TUR,2007,69582000
Turkey,TUR,2008,70419000
Turkey,TUR,2009,71321000
Turkey,TUR,2010,72327000
Turkey,TUR,2011,73443000
Turkey,TUR,2012,74651000
Turkey,TUR,2013,75925000
Turkey,TUR,2014,77229000
Turkey,TUR,2015,78529000
Turkey,TUR,2016,79828000
Turkey,TUR,2017,81116000
Turkey,TUR,2018,82340000
Turkey,TUR,2019,83430000
Turkmenistan,TKM,1901,771646
Turkmenistan,TKM,1902,778632
Turkmenistan,TKM,1903,785791
Turkmenistan,TKM,1904,793016
Turkmenistan,TKM,1905,800308
Turkmenistan,TKM,1906,807667
Turkmenistan,TKM,1907,814933
Turkmenistan,TKM,1908,822426
Turkmenistan,TKM,1909,829988
Turkmenistan,TKM,1910,837619
Turkmenistan,TKM,1911,845274
Turkmenistan,TKM,1912,853046
Turkmenistan,TKM,1913,860889
Turkmenistan,TKM,1914,868805
Turkmenistan,TKM,1915,876793
Turkmenistan,TKM,1916,884855
Turkmenistan,TKM,1917,892991
Turkmenistan,TKM,1918,901234
Turkmenistan,TKM,1919,909544
Turkmenistan,TKM,1920,917931
Turkmenistan,TKM,1921,926395
Turkmenistan,TKM,1922,934938
Turkmenistan,TKM,1923,943559
Turkmenistan,TKM,1924,952260
Turkmenistan,TKM,1925,961041
Turkmenistan,TKM,1926,969902
Turkmenistan,TKM,1927,978846
Turkmenistan,TKM,1928,987872
Turkmenistan,TKM,1929,996981
Turkmenistan,TKM,1930,1006175
Turkmenistan,TKM,1931,1015453
Turkmenistan,TKM,1932,1024816
Turkmenistan,TKM,1933,1034266
Turkmenistan,TKM,1934,1043804
Turkmenistan,TKM,1935,1053429
Turkmenistan,TKM,1936,1063142
Turkmenistan,TKM,1937,1072946
Turkmenistan,TKM,1938,1082840
Turkmenistan,TKM,1939,1092825
Turkmenistan,TKM,1940,1102902
Turkmenistan,TKM,1941,1113072
Turkmenistan,TKM,1942,1123335
Turkmenistan,TKM,1943,1133694
Turkmenistan,TKM,1944,1144148
Turkmenistan,TKM,1945,1154698
Turkmenistan,TKM,1946,1165346
Turkmenistan,TKM,1947,1176092
Turkmenistan,TKM,1948,1186936
Turkmenistan,TKM,1949,1197881
Turkmenistan,TKM,1950,1211000
Turkmenistan,TKM,1951,1232000
Turkmenistan,TKM,1952,1258000
Turkmenistan,TKM,1953,1290000
Turkmenistan,TKM,1954,1325000
Turkmenistan,TKM,1955,1365000
Turkmenistan,TKM,1956,1407000
Turkmenistan,TKM,1957,1452000
Turkmenistan,TKM,1958,1500000
Turkmenistan,TKM,1959,1550000
Turkmenistan,TKM,1960,1603000
Turkmenistan,TKM,1961,1658000
Turkmenistan,TKM,1962,1715000
Turkmenistan,TKM,1963,1774000
Turkmenistan,TKM,1964,1833000
Turkmenistan,TKM,1965,1893000
Turkmenistan,TKM,1966,1952000
Turkmenistan,TKM,1967,2012000
Turkmenistan,TKM,1968,2072000
Turkmenistan,TKM,1969,2133000
Turkmenistan,TKM,1970,2195000
Turkmenistan,TKM,1971,2259000
Turkmenistan,TKM,1972,2324000
Turkmenistan,TKM,1973,2390000
Turkmenistan,TKM,1974,2457000
Turkmenistan,TKM,1975,2525000
Turkmenistan,TKM,1976,2594000
Turkmenistan,TKM,1977,2664000
Turkmenistan,TKM,1978,2735000
Turkmenistan,TKM,1979,2806000
Turkmenistan,TKM,1980,2877000
Turkmenistan,TKM,1981,2948000
Turkmenistan,TKM,1982,3019000
Turkmenistan,TKM,1983,3092000
Turkmenistan,TKM,1984,3166000
Turkmenistan,TKM,1985,3244000
Turkmenistan,TKM,1986,3324000
Turkmenistan,TKM,1987,3407000
Turkmenistan,TKM,1988,3494000
Turkmenistan,TKM,1989,3586000
Turkmenistan,TKM,1990,3684000
Turkmenistan,TKM,1991,3789000
Turkmenistan,TKM,1992,3900000
Turkmenistan,TKM,1993,4011000
Turkmenistan,TKM,1994,4115000
Turkmenistan,TKM,1995,4208000
Turkmenistan,TKM,1996,4287000
Turkmenistan,TKM,1997,4355000
Turkmenistan,TKM,1998,4413000
Turkmenistan,TKM,1999,4466000
Turkmenistan,TKM,2000,4516000
Turkmenistan,TKM,2001,4564000
Turkmenistan,TKM,2002,4610000
Turkmenistan,TKM,2003,4656000
Turkmenistan,TKM,2004,4703000
Turkmenistan,TKM,2005,4755000
Turkmenistan,TKM,2006,4810000
Turkmenistan,TKM,2007,4870000
Turkmenistan,TKM,2008,4936000
Turkmenistan,TKM,2009,5008000
Turkmenistan,TKM,2010,5087000
Turkmenistan,TKM,2011,5174000
Turkmenistan,TKM,2012,5268000
Turkmenistan,TKM,2013,5366000
Turkmenistan,TKM,2014,5466000
Turkmenistan,TKM,2015,5565000
Turkmenistan,TKM,2016,5662000
Turkmenistan,TKM,2017,5758000
Turkmenistan,TKM,2018,5851000
Turkmenistan,TKM,2019,5942000
Turks and Caicos Islands,TCA,1950,5000
Turks and Caicos Islands,TCA,1951,5000
Turks and Caicos Islands,TCA,1952,5000
Turks and Caicos Islands,TCA,1953,5000
Turks and Caicos Islands,TCA,1954,5000
Turks and Caicos Islands,TCA,1955,5000
Turks and Caicos Islands,TCA,1956,5000
Turks and Caicos Islands,TCA,1957,6000
Turks and Caicos Islands,TCA,1958,6000
Turks and Caicos Islands,TCA,1959,6000
Turks and Caicos Islands,TCA,1960,6000
Turks and Caicos Islands,TCA,1961,6000
Turks and Caicos Islands,TCA,1962,6000
Turks and Caicos Islands,TCA,1963,6000
Turks and Caicos Islands,TCA,1964,6000
Turks and Caicos Islands,TCA,1965,6000
Turks and Caicos Islands,TCA,1966,6000
Turks and Caicos Islands,TCA,1967,6000
Turks and Caicos Islands,TCA,1968,6000
Turks and Caicos Islands,TCA,1969,6000
Turks and Caicos Islands,TCA,1970,6000
Turks and Caicos Islands,TCA,1971,6000
Turks and Caicos Islands,TCA,1972,6000
Turks and Caicos Islands,TCA,1973,6000
Turks and Caicos Islands,TCA,1974,7000
Turks and Caicos Islands,TCA,1975,7000
Turks and Caicos Islands,TCA,1976,7000
Turks and Caicos Islands,TCA,1977,7000
Turks and Caicos Islands,TCA,1978,7000
Turks and Caicos Islands,TCA,1979,8000
Turks and Caicos Islands,TCA,1980,8000
Turks and Caicos Islands,TCA,1981,8000
Turks and Caicos Islands,TCA,1982,9000
Turks and Caicos Islands,TCA,1983,9000
Turks and Caicos Islands,TCA,1984,10000
Turks and Caicos Islands,TCA,1985,10000
Turks and Caicos Islands,TCA,1986,10000
Turks and Caicos Islands,TCA,1987,11000
Turks and Caicos Islands,TCA,1988,11000
Turks and Caicos Islands,TCA,1989,12000
Turks and Caicos Islands,TCA,1990,12000
Turks and Caicos Islands,TCA,1991,13000
Turks and Caicos Islands,TCA,1992,14000
Turks and Caicos Islands,TCA,1993,15000
Turks and Caicos Islands,TCA,1994,15000
Turks and Caicos Islands,TCA,1995,16000
Turks and Caicos Islands,TCA,1996,17000
Turks and Caicos Islands,TCA,1997,18000
Turks and Caicos Islands,TCA,1998,18000
Turks and Caicos Islands,TCA,1999,19000
Turks and Caicos Islands,TCA,2000,20000
Turks and Caicos Islands,TCA,2001,22000
Turks and Caicos Islands,TCA,2002,23000
Turks and Caicos Islands,TCA,2003,25000
Turks and Caicos Islands,TCA,2004,27000
Turks and Caicos Islands,TCA,2005,28000
Turks and Caicos Islands,TCA,2006,29000
Turks and Caicos Islands,TCA,2007,30000
Turks and Caicos Islands,TCA,2008,31000
Turks and Caicos Islands,TCA,2009,32000
Turks and Caicos Islands,TCA,2010,33000
Turks and Caicos Islands,TCA,2011,33000
Turks and Caicos Islands,TCA,2012,34000
Turks and Caicos Islands,TCA,2013,35000
Turks and Caicos Islands,TCA,2014,35000
Turks and Caicos Islands,TCA,2015,36000
Turks and Caicos Islands,TCA,2016,37000
Turks and Caicos Islands,TCA,2017,37000
Turks and Caicos Islands,TCA,2018,38000
Turks and Caicos Islands,TCA,2019,38000
Tuvalu,TUV,1901,3924
Tuvalu,TUV,1902,3946
Tuvalu,TUV,1903,3968
Tuvalu,TUV,1904,3990
Tuvalu,TUV,1905,4013
Tuvalu,TUV,1906,4035
Tuvalu,TUV,1907,4057
Tuvalu,TUV,1908,4080
Tuvalu,TUV,1909,4103
Tuvalu,TUV,1910,4125
Tuvalu,TUV,1911,4148
Tuvalu,TUV,1912,4171
Tuvalu,TUV,1913,4195
Tuvalu,TUV,1914,4218
Tuvalu,TUV,1915,4242
Tuvalu,TUV,1916,4265
Tuvalu,TUV,1917,4289
Tuvalu,TUV,1918,4313
Tuvalu,TUV,1919,4337
Tuvalu,TUV,1920,4362
Tuvalu,TUV,1921,4386
Tuvalu,TUV,1922,4411
Tuvalu,TUV,1923,4435
Tuvalu,TUV,1924,4460
Tuvalu,TUV,1925,4485
Tuvalu,TUV,1926,4510
Tuvalu,TUV,1927,4536
Tuvalu,TUV,1928,4561
Tuvalu,TUV,1929,4586
Tuvalu,TUV,1930,4612
Tuvalu,TUV,1931,4638
Tuvalu,TUV,1932,4664
Tuvalu,TUV,1933,4690
Tuvalu,TUV,1934,4716
Tuvalu,TUV,1935,4743
Tuvalu,TUV,1936,4769
Tuvalu,TUV,1937,4796
Tuvalu,TUV,1938,4823
Tuvalu,TUV,1939,4850
Tuvalu,TUV,1940,4877
Tuvalu,TUV,1941,4904
Tuvalu,TUV,1942,4932
Tuvalu,TUV,1943,4960
Tuvalu,TUV,1944,4987
Tuvalu,TUV,1945,5015
Tuvalu,TUV,1946,5043
Tuvalu,TUV,1947,5072
Tuvalu,TUV,1948,5100
Tuvalu,TUV,1949,5129
Tuvalu,TUV,1950,5000
Tuvalu,TUV,1951,5000
Tuvalu,TUV,1952,5000
Tuvalu,TUV,1953,5000
Tuvalu,TUV,1954,5000
Tuvalu,TUV,1955,5000
Tuvalu,TUV,1956,5000
Tuvalu,TUV,1957,5000
Tuvalu,TUV,1958,5000
Tuvalu,TUV,1959,5000
Tuvalu,TUV,1960,5000
Tuvalu,TUV,1961,5000
Tuvalu,TUV,1962,5000
Tuvalu,TUV,1963,5000
Tuvalu,TUV,1964,5000
Tuvalu,TUV,1965,5000
Tuvalu,TUV,1966,5000
Tuvalu,TUV,1967,6000
Tuvalu,TUV,1968,6000
Tuvalu,TUV,1969,6000
Tuvalu,TUV,1970,6000
Tuvalu,TUV,1971,6000
Tuvalu,TUV,1972,6000
Tuvalu,TUV,1973,6000
Tuvalu,TUV,1974,6000
Tuvalu,TUV,1975,6000
Tuvalu,TUV,1976,6000
Tuvalu,TUV,1977,7000
Tuvalu,TUV,1978,7000
Tuvalu,TUV,1979,7000
Tuvalu,TUV,1980,8000
Tuvalu,TUV,1981,8000
Tuvalu,TUV,1982,8000
Tuvalu,TUV,1983,8000
Tuvalu,TUV,1984,8000
Tuvalu,TUV,1985,8000
Tuvalu,TUV,1986,8000
Tuvalu,TUV,1987,8000
Tuvalu,TUV,1988,9000
Tuvalu,TUV,1989,9000
Tuvalu,TUV,1990,9000
Tuvalu,TUV,1991,9000
Tuvalu,TUV,1992,9000
Tuvalu,TUV,1993,9000
Tuvalu,TUV,1994,9000
Tuvalu,TUV,1995,9000
Tuvalu,TUV,1996,9000
Tuvalu,TUV,1997,9000
Tuvalu,TUV,1998,9000
Tuvalu,TUV,1999,9000
Tuvalu,TUV,2000,9000
Tuvalu,TUV,2001,9000
Tuvalu,TUV,2002,10000
Tuvalu,TUV,2003,10000
Tuvalu,TUV,2004,10000
Tuvalu,TUV,2005,10000
Tuvalu,TUV,2006,10000
Tuvalu,TUV,2007,10000
Tuvalu,TUV,2008,10000
Tuvalu,TUV,2009,10000
Tuvalu,TUV,2010,11000
Tuvalu,TUV,2011,11000
Tuvalu,TUV,2012,11000
Tuvalu,TUV,2013,11000
Tuvalu,TUV,2014,11000
Tuvalu,TUV,2015,11000
Tuvalu,TUV,2016,11000
Tuvalu,TUV,2017,11000
Tuvalu,TUV,2018,12000
Tuvalu,TUV,2019,12000
Uganda,UGA,1901,2743776
Uganda,UGA,1902,2752726
Uganda,UGA,1903,2761756
Uganda,UGA,1904,2770816
Uganda,UGA,1905,2779906
Uganda,UGA,1906,2789025
Uganda,UGA,1907,2798102
Uganda,UGA,1908,2807281
Uganda,UGA,1909,2816490
Uganda,UGA,1910,2825380
Uganda,UGA,1911,2834396
Uganda,UGA,1912,2842526
Uganda,UGA,1913,2850098
Uganda,UGA,1914,2857690
Uganda,UGA,1915,2865302
Uganda,UGA,1916,2872934
Uganda,UGA,1917,2880587
Uganda,UGA,1918,2888439
Uganda,UGA,1919,2896267
Uganda,UGA,1920,2904117
Uganda,UGA,1921,2928585
Uganda,UGA,1922,2970044
Uganda,UGA,1923,3028875
Uganda,UGA,1924,3088873
Uganda,UGA,1925,3150058
Uganda,UGA,1926,3212456
Uganda,UGA,1927,3276089
Uganda,UGA,1928,3340984
Uganda,UGA,1929,3407163
Uganda,UGA,1930,3474654
Uganda,UGA,1931,3543458
Uganda,UGA,1932,3613603
Uganda,UGA,1933,3685113
Uganda,UGA,1934,3758038
Uganda,UGA,1935,3832406
Uganda,UGA,1936,3908247
Uganda,UGA,1937,3985588
Uganda,UGA,1938,4064459
Uganda,UGA,1939,4144891
Uganda,UGA,1940,4226915
Uganda,UGA,1941,4310562
Uganda,UGA,1942,4395865
Uganda,UGA,1943,4482855
Uganda,UGA,1944,4571567
Uganda,UGA,1945,4662035
Uganda,UGA,1946,4754292
Uganda,UGA,1947,4848376
Uganda,UGA,1948,4944481
Uganda,UGA,1949,5042652
Uganda,UGA,1950,5158000
Uganda,UGA,1951,5308000
Uganda,UGA,1952,5453000
Uganda,UGA,1953,5596000
Uganda,UGA,1954,5741000
Uganda,UGA,1955,5889000
Uganda,UGA,1956,6043000
Uganda,UGA,1957,6206000
Uganda,UGA,1958,6379000
Uganda,UGA,1959,6566000
Uganda,UGA,1960,6767000
Uganda,UGA,1961,6984000
Uganda,UGA,1962,7216000
Uganda,UGA,1963,7462000
Uganda,UGA,1964,7719000
Uganda,UGA,1965,7986000
Uganda,UGA,1966,8263000
Uganda,UGA,1967,8550000
Uganda,UGA,1968,8841000
Uganda,UGA,1969,9128000
Uganda,UGA,1970,9406000
Uganda,UGA,1971,9672000
Uganda,UGA,1972,9930000
Uganda,UGA,1973,10186000
Uganda,UGA,1974,10453000
Uganda,UGA,1975,10737000
Uganda,UGA,1976,11043000
Uganda,UGA,1977,11369000
Uganda,UGA,1978,11713000
Uganda,UGA,1979,12071000
Uganda,UGA,1980,12442000
Uganda,UGA,1981,12825000
Uganda,UGA,1982,13222000
Uganda,UGA,1983,13639000
Uganda,UGA,1984,14083000
Uganda,UGA,1985,14559000
Uganda,UGA,1986,15070000
Uganda,UGA,1987,15613000
Uganda,UGA,1988,16180000
Uganda,UGA,1989,16763000
Uganda,UGA,1990,17354000
Uganda,UGA,1991,17954000
Uganda,UGA,1992,18562000
Uganda,UGA,1993,19176000
Uganda,UGA,1994,19794000
Uganda,UGA,1995,20413000
Uganda,UGA,1996,21033000
Uganda,UGA,1997,21655000
Uganda,UGA,1998,22291000
Uganda,UGA,1999,22952000
Uganda,UGA,2000,23650000
Uganda,UGA,2001,24389000
Uganda,UGA,2002,25167000
Uganda,UGA,2003,25981000
Uganda,UGA,2004,26821000
Uganda,UGA,2005,27685000
Uganda,UGA,2006,28571000
Uganda,UGA,2007,29486000
Uganda,UGA,2008,30432000
Uganda,UGA,2009,31411000
Uganda,UGA,2010,32428000
Uganda,UGA,2011,33477000
Uganda,UGA,2012,34559000
Uganda,UGA,2013,35695000
Uganda,UGA,2014,36912000
Uganda,UGA,2015,38225000
Uganda,UGA,2016,39649000
Uganda,UGA,2017,41167000
Uganda,UGA,2018,42729000
Uganda,UGA,2019,44270000
Ukraine,UKR,1901,23689246
Ukraine,UKR,1902,23905162
Ukraine,UKR,1903,24126480
Ukraine,UKR,1904,24349850
Ukraine,UKR,1905,24575286
Ukraine,UKR,1906,24802808
Ukraine,UKR,1907,25027448
Ukraine,UKR,1908,25259160
Ukraine,UKR,1909,25493014
Ukraine,UKR,1910,25729032
Ukraine,UKR,1911,25965760
Ukraine,UKR,1912,26206156
Ukraine,UKR,1913,26448778
Ukraine,UKR,1914,26693646
Ukraine,UKR,1915,26940782
Ukraine,UKR,1916,27190204
Ukraine,UKR,1917,27441936
Ukraine,UKR,1918,27697024
Ukraine,UKR,1919,27954224
Ukraine,UKR,1920,28213812
Ukraine,UKR,1921,28475812
Ukraine,UKR,1922,28740244
Ukraine,UKR,1923,29007132
Ukraine,UKR,1924,29276496
Ukraine,UKR,1925,29548364
Ukraine,UKR,1926,29822756
Ukraine,UKR,1927,30099696
Ukraine,UKR,1928,30379208
Ukraine,UKR,1929,30661316
Ukraine,UKR,1930,30946042
Ukraine,UKR,1931,31233412
Ukraine,UKR,1932,31523452
Ukraine,UKR,1933,31816184
Ukraine,UKR,1934,32111636
Ukraine,UKR,1935,32409832
Ukraine,UKR,1936,32710796
Ukraine,UKR,1937,33014554
Ukraine,UKR,1938,33321134
Ukraine,UKR,1939,33630560
Ukraine,UKR,1940,33942860
Ukraine,UKR,1941,34258060
Ukraine,UKR,1942,34576188
Ukraine,UKR,1943,34897268
Ukraine,UKR,1944,35221332
Ukraine,UKR,1945,35548404
Ukraine,UKR,1946,35878512
Ukraine,UKR,1947,36211688
Ukraine,UKR,1948,36547956
Ukraine,UKR,1949,36887348
Ukraine,UKR,1950,37298000
Ukraine,UKR,1951,37816000
Ukraine,UKR,1952,38360000
Ukraine,UKR,1953,38916000
Ukraine,UKR,1954,39471000
Ukraine,UKR,1955,40019000
Ukraine,UKR,1956,40557000
Ukraine,UKR,1957,41085000
Ukraine,UKR,1958,41608000
Ukraine,UKR,1959,42132000
Ukraine,UKR,1960,42665000
Ukraine,UKR,1961,43206000
Ukraine,UKR,1962,43752000
Ukraine,UKR,1963,44289000
Ukraine,UKR,1964,44797000
Ukraine,UKR,1965,45265000
Ukraine,UKR,1966,45685000
Ukraine,UKR,1967,46063000
Ukraine,UKR,1968,46412000
Ukraine,UKR,1969,46749000
Ukraine,UKR,1970,47089000
Ukraine,UKR,1971,47435000
Ukraine,UKR,1972,47783000
Ukraine,UKR,1973,48126000
Ukraine,UKR,1974,48453000
Ukraine,UKR,1975,48756000
Ukraine,UKR,1976,49033000
Ukraine,UKR,1977,49287000
Ukraine,UKR,1978,49523000
Ukraine,UKR,1979,49748000
Ukraine,UKR,1980,49966000
Ukraine,UKR,1981,50176000
Ukraine,UKR,1982,50377000
Ukraine,UKR,1983,50568000
Ukraine,UKR,1984,50749000
Ukraine,UKR,1985,50919000
Ukraine,UKR,1986,51077000
Ukraine,UKR,1987,51220000
Ukraine,UKR,1988,51338000
Ukraine,UKR,1989,51422000
Ukraine,UKR,1990,51463000
Ukraine,UKR,1991,51461000
Ukraine,UKR,1992,51416000
Ukraine,UKR,1993,51316000
Ukraine,UKR,1994,51148000
Ukraine,UKR,1995,50904000
Ukraine,UKR,1996,50580000
Ukraine,UKR,1997,50187000
Ukraine,UKR,1998,49747000
Ukraine,UKR,1999,49289000
Ukraine,UKR,2000,48838000
Ukraine,UKR,2001,48402000
Ukraine,UKR,2002,47980000
Ukraine,UKR,2003,47582000
Ukraine,UKR,2004,47217000
Ukraine,UKR,2005,46891000
Ukraine,UKR,2006,46607000
Ukraine,UKR,2007,46366000
Ukraine,UKR,2008,46159000
Ukraine,UKR,2009,45971000
Ukraine,UKR,2010,45792000
Ukraine,UKR,2011,45620000
Ukraine,UKR,2012,45454000
Ukraine,UKR,2013,45287000
Ukraine,UKR,2014,45112000
Ukraine,UKR,2015,44922000
Ukraine,UKR,2016,44714000
Ukraine,UKR,2017,44488000
Ukraine,UKR,2018,44246000
Ukraine,UKR,2019,43994000
United Arab Emirates,ARE,1901,48128
United Arab Emirates,ARE,1902,48402
United Arab Emirates,ARE,1903,48680
United Arab Emirates,ARE,1904,48959
United Arab Emirates,ARE,1905,49241
United Arab Emirates,ARE,1906,49523
United Arab Emirates,ARE,1907,49804
United Arab Emirates,ARE,1908,50090
United Arab Emirates,ARE,1909,50378
United Arab Emirates,ARE,1910,50668
United Arab Emirates,ARE,1911,50958
United Arab Emirates,ARE,1912,51250
United Arab Emirates,ARE,1913,51594
United Arab Emirates,ARE,1914,51989
United Arab Emirates,ARE,1915,52437
United Arab Emirates,ARE,1916,52888
United Arab Emirates,ARE,1917,53343
United Arab Emirates,ARE,1918,53790
United Arab Emirates,ARE,1919,54244
United Arab Emirates,ARE,1920,54702
United Arab Emirates,ARE,1921,55163
United Arab Emirates,ARE,1922,55629
United Arab Emirates,ARE,1923,56098
United Arab Emirates,ARE,1924,56572
United Arab Emirates,ARE,1925,57049
United Arab Emirates,ARE,1926,57530
United Arab Emirates,ARE,1927,58016
United Arab Emirates,ARE,1928,58505
United Arab Emirates,ARE,1929,58999
United Arab Emirates,ARE,1930,59497
United Arab Emirates,ARE,1931,59999
United Arab Emirates,ARE,1932,60505
United Arab Emirates,ARE,1933,61015
United Arab Emirates,ARE,1934,61530
United Arab Emirates,ARE,1935,62049
United Arab Emirates,ARE,1936,62573
United Arab Emirates,ARE,1937,63101
United Arab Emirates,ARE,1938,63633
United Arab Emirates,ARE,1939,64170
United Arab Emirates,ARE,1940,64712
United Arab Emirates,ARE,1941,65258
United Arab Emirates,ARE,1942,65808
United Arab Emirates,ARE,1943,66363
United Arab Emirates,ARE,1944,66923
United Arab Emirates,ARE,1945,67488
United Arab Emirates,ARE,1946,68058
United Arab Emirates,ARE,1947,68632
United Arab Emirates,ARE,1948,69211
United Arab Emirates,ARE,1949,69795
United Arab Emirates,ARE,1950,70000
